postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
665241,RU,Гуран,Иркутская Область,20.0,ТУЛУНСКИЙ РАЙОН,,,,54.7597,100.6411,4.0
614023,RU,Пермь 23,Пермский Край,90.0,,,,,58.0,56.25,1.0
356872,RU,Зимняя Ставка,Ставропольский Край,70.0,НЕФТЕКУМСКИЙ РАЙОН,,,,44.6215,45.1427,1.0
665762,RU,Кузнецовка,Иркутская Область,20.0,БРАТСКИЙ РАЙОН,,,,56.0833,101.25,4.0
623040,RU,Кленовское,Свердловская Область,71.0,НИЖНЕСЕРГИНСКИЙ РАЙОН,,,,56.8239,58.6264,4.0
450004,RU,Уфа 4,Башкортостан Республика,8.0,,,,,55.75,60.1167,1.0
624995,RU,Серов 15,Свердловская Область,71.0,,,,,59.3917,61.5617,1.0
659140,RU,Смазнево,Алтайский Край,4.0,ЗАРИНСКИЙ РАЙОН,,,,53.8333,85.2,4.0
398520,RU,Стебаево,Липецкая Область,43.0,ЛИПЕЦКИЙ РАЙОН,,,,52.331,39.4024,1.0
456291,RU,Веселовка,Челябинская Область,13.0,,,,,54.9661,59.5544,4.0
155901,RU,Шуя 1,Ивановская Область,21.0,,,,,56.8553,41.3586,1.0
127003,,,,,,,,,,,
423355,RU,Кутемели,Татарстан Республика,73.0,САРМАНОВСКИЙ РАЙОН,,,,55.1267,52.4947,4.0
445028,RU,Тольятти 28,Самарская Область,65.0,,,,,53.5244,49.6038,1.0
630054,RU,Новосибирск 54,Новосибирская Область,53.0,,,,,55.0411,82.9344,1.0
152870,RU,Дмитриевское,Ярославская Область,88.0,ПОШЕХОНСКИЙ РАЙОН,,,,57.9967,40.1761,4.0
413728,RU,Пугачев 8,Саратовская Область,67.0,,,,,52.0133,48.8025,1.0
443531,RU,Воскресенка,Самарская Область,65.0,ВОЛЖСКИЙ РАЙОН,,,,53.068,50.012,4.0
195213,RU,Санкт-Петербург 213,Санкт-Петербург,66.0,,,,,59.93,30.34,1.0
412314,RU,Балашов 14,Саратовская Область,67.0,,,,,51.3093,43.4429,1.0
391781,RU,Кочуры,Рязанская Область,62.0,МИЛОСЛАВСКИЙ РАЙОН,,,,53.4436,39.37,4.0
183036,RU,Мурманск 36,Мурманская Область,49.0,,,,,68.9717,33.0819,1.0
162910,RU,Ошта,Вологодская Область,85.0,ВЫТЕГОРСКИЙ РАЙОН,,,,60.8525,35.5522,4.0
173516,RU,Борки,Новгородская Область,52.0,НОВГОРОДСКИЙ РАЙОН,,,,56.8283,35.5932,4.0
624002,RU,Арамиль 2,Свердловская Область,71.0,СЫСЕРТСКИЙ РАЙОН,,,,56.7,59.915,1.0
423332,RU,Азнакаево 2,Татарстан Республика,73.0,,,,,54.85,53.1,1.0
397000,,,,,,,,,,,
164520,RU,Северодвинск 20,Архангельская Область,6.0,,,,,64.4691,39.5787,1.0
672012,RU,Чита 12,Читинская Область,,,,,,52.0333,113.55,1.0
603109,RU,Нижний Новгород 109,Нижегородская Область,51.0,,,,,56.2358,41.9569,1.0
606137,RU,Ярымово,Нижегородская Область,51.0,ПАВЛОВСКИЙ РАЙОН,,,,55.9569,42.981,1.0
673498,RU,Жирекен,Читинская Область,,ЧЕРНЫШЕВСКИЙ РАЙОН,,,,52.8,117.3333,4.0
390507,RU,Дядьково,Рязанская Область,62.0,РЯЗАНСКИЙ РАЙОН,,,,54.6359,39.6593,1.0
243302,RU,Унеча 2,Брянская Область,10.0,УНЕЧСКИЙ РАЙОН,,,,52.8461,32.6767,1.0
460507,RU,Пригородный,Оренбургская Область,55.0,ОРЕНБУРГСКИЙ РАЙОН,,,,51.7057,54.7972,1.0
610047,RU,Киров 47,Кировская Область,33.0,,,,,56.6118,44.055,1.0
173517,RU,Ермолино,Новгородская Область,52.0,НОВГОРОДСКИЙ РАЙОН,,,,56.8,37.8167,4.0
632385,RU,Куйбышев 5,Новосибирская Область,53.0,,,,,55.4503,78.3164,1.0
196048,,,,,,,,,,,
171158,RU,Вышний Волочек 8,Тверская Область,77.0,,,,,57.5825,34.5572,1.0
644053,RU,Омск 53,Омская Область,54.0,,,,,54.3408,73.2098,1.0
162396,RU,Великий Устюг 6,Вологодская Область,85.0,,,,,60.7644,46.3106,1.0
429239,,,,,,,,,,,
347711,RU,Мокрый Батай,Ростовская Область,61.0,КАГАЛЬНИЦКИЙ РАЙОН,,,,49.9,46.0667,1.0
690022,RU,Владивосток 22,Приморский Край,59.0,,,,,43.1056,131.8735,1.0
346092,RU,Митякинская,Ростовская Область,61.0,ТАРАСОВСКИЙ РАЙОН,,,,48.6089,39.7889,4.0
162051,RU,Демьяново,Вологодская Область,85.0,ГРЯЗОВЕЦКИЙ РАЙОН,,,,58.8906,41.1508,4.0
391430,RU,Сасово,Рязанская Область,62.0,,,,,54.3483,41.9128,4.0
630063,RU,Новосибирск 63,Новосибирская Область,53.0,,,,,55.0411,82.9344,1.0
452637,RU,Сакты,Башкортостан Республика,8.0,ШАРАНСКИЙ РАЙОН,,,,54.9833,54.0333,4.0
427980,RU,Октябрьский,Удмуртская Республика,80.0,,,,,54.4667,53.4667,4.0
606657,RU,Семенов 7,Нижегородская Область,51.0,СЕМЕНОВСКИЙ РАЙОН,,,,56.795,44.4983,1.0
143582,RU,Покровское,Московская Область,47.0,ИСТРИНСКИЙ РАЙОН,,,,55.8867,36.3133,4.0
366237,RU,Беной,Чеченская Республика,12.0,НОЖАЙ-ЮРТОВСКИЙ РАЙОН,,,,42.98,46.3,4.0
152930,RU,Рыбинск 30,Ярославская Область,88.0,,,,,57.3967,40.3933,1.0
422545,RU,Зеленодольск 5,Татарстан Республика,73.0,,,,,55.8456,48.5181,1.0
115500,,,,,,,,,,,
646003,RU,Маргенау,Омская Область,54.0,ИСИЛЬКУЛЬСКИЙ РАЙОН,,,,54.9167,71.55,4.0
610913,RU,Костино,Кировская Область,33.0,,,,,58.9111,53.2694,4.0
680550,RU,Князе-Волконское,Хабаровский Край,30.0,ХАБАРОВСКИЙ РАЙОН,,,,54.688,69.8776,1.0
162813,RU,Веницы,Вологодская Область,85.0,УСТЮЖЕНСКИЙ РАЙОН,,,,58.6667,36.5,4.0
423582,RU,Нижнекамск 12,Татарстан Республика,73.0,,,,,55.3623,51.9402,1.0
241037,RU,Брянск 37,Брянская Область,10.0,,,,,49.8757,62.7357,1.0
446112,RU,Чапаевск 12,Самарская Область,65.0,,,,,52.5827,49.7609,1.0
157301,RU,Мантурово 1,Костромская Область,37.0,,,,,58.3353,44.7619,1.0
452022,RU,Ермолкино,Башкортостан Республика,8.0,БЕЛЕБЕЕВСКИЙ РАЙОН,,,,53.8333,54.3333,4.0
675001,RU,Благовещенск 1,Амурская Область,5.0,,,,,50.2667,127.5333,1.0
446628,RU,Беловка,Самарская Область,65.0,БОГАТОВСКИЙ РАЙОН,,,,53.18,51.38,4.0
236039,RU,Калининград 39,Калининградская Область,23.0,,,,,54.7065,20.511,1.0
353548,RU,Ильич,Краснодарский Край,38.0,ТЕМРЮКСКИЙ РАЙОН,,,,45.4208,36.7706,4.0
433907,RU,Мордовская Карагужа,Ульяновская Область,81.0,РАДИЩЕВСКИЙ РАЙОН,,,,52.8236,48.1708,4.0
433870,RU,Новоспасское,Ульяновская Область,81.0,НОВОСПАССКИЙ РАЙОН,,,,53.1458,47.7583,4.0
427082,RU,Бородули,Удмуртская Республика,80.0,ШАРКАНСКИЙ РАЙОН,,,,57.44,54.1625,4.0
658570,RU,Малые Бутырки,Алтайский Край,4.0,МАМОНТОВСКИЙ РАЙОН,,,,52.7296,81.6647,4.0
193024,,,,,,,,,,,
214014,RU,Смоленск 14,Смоленская Область,69.0,,,,,54.7817,32.04,1.0
452229,,,,,,,,,,,
618615,,,,,,,,,,,
453027,RU,Николаевка,Башкортостан Республика,8.0,КАРМАСКАЛИНСКИЙ РАЙОН,,,,53.0272,62.0169,4.0
390523,RU,Заборье,Рязанская Область,62.0,РЯЗАНСКИЙ РАЙОН,,,,54.8114,39.8706,4.0
641920,RU,Каргаполье,Курганская Область,40.0,КАРГАПОЛЬСКИЙ РАЙОН,,,,55.9514,64.4372,4.0
152905,RU,Рыбинск 5,Ярославская Область,88.0,,,,,58.05,38.8333,1.0
355026,RU,Ставрополь 26,Ставропольский Край,70.0,,,,,53.5233,49.4125,1.0
422606,RU,Габишево,Татарстан Республика,73.0,ЛАИШЕВСКИЙ РАЙОН,,,,57.45,48.4,1.0
143443,RU,Новоникольское,Московская Область,47.0,КРАСНОГОРСКИЙ РАЙОН,,,,56.1136,35.5691,4.0
652612,RU,Белово 12,Кемеровская Область,29.0,,,,,54.3356,86.1914,1.0
622036,RU,Нижний Тагил 36,Свердловская Область,71.0,,,,,57.9194,59.965,1.0
170040,RU,Тверь 40,Тверская Область,77.0,,,,,56.8619,35.8931,1.0
658750,RU,Крутиха,Алтайский Край,4.0,КРУТИХИНСКИЙ РАЙОН,,,,53.9642,81.2014,4.0
629365,RU,Газсале,Тюменская Область,78.0,ТАЗОВСКИЙ РАЙОН,,,,67.3833,78.9833,4.0
301125,RU,Федоровка,Тульская Область,76.0,ЛЕНИНСКИЙ РАЙОН,,,,55.06,35.9089,4.0
443032,,,,,,,,,,,
427922,RU,Боярка,Удмуртская Республика,80.0,КАРАКУЛИНСКИЙ РАЙОН,,,,55.9948,53.6107,1.0
354538,,,,,,,,,,,
623836,RU,Фомина,Свердловская Область,71.0,ИРБИТСКИЙ РАЙОН,,,,57.6858,62.9806,4.0
601100,,,,,,,,,,,
249910,RU,Юхнов,Калужская Область,25.0,ЮХНОВСКИЙ РАЙОН,,,,54.7444,35.2297,4.0
152961,RU,Октябрьский,Ярославская Область,88.0,РЫБИНСКИЙ РАЙОН,,,,56.2333,42.0333,4.0
624910,RU,Гари,Свердловская Область,71.0,ГАРИНСКИЙ РАЙОН,,,,59.4333,62.35,4.0
453254,,,,,,,,,,,
634041,RU,Томск 41,Томская Область,75.0,,,,,56.5,84.9667,1.0
453620,RU,Аскарово,Башкортостан Республика,8.0,АБЗЕЛИЛОВСКИЙ РАЙОН,,,,53.33,58.5,4.0
248030,RU,Калуга 30,Калужская Область,25.0,,,,,54.2596,36.1436,1.0
346061,RU,Курно-Липовка,Ростовская Область,61.0,ТАРАСОВСКИЙ РАЙОН,,,,48.6817,40.6447,4.0
308517,RU,Беловское,Белгородская Область,9.0,БЕЛГОРОДСКИЙ РАЙОН,,,,50.7606,37.5936,1.0
603081,RU,Нижний Новгород 81,Нижегородская Область,51.0,,,,,56.3287,44.002,1.0
427551,RU,Балезино 1,Удмуртская Республика,80.0,БАЛЕЗИНСКИЙ РАЙОН,,,,57.97,53.0,1.0
452402,RU,Ивано-Казанка,Башкортостан Республика,8.0,ИГЛИНСКИЙ РАЙОН,,,,54.5939,56.4225,4.0
658883,RU,Орлово,Алтайский Край,4.0,НЕМЕЦКИЙ НАЦИОНАЛЬНЫЙ РАЙОН,,,,53.3167,79.25,4.0
404105,RU,Волжский 5,Волгоградская Область,84.0,,,,,48.7906,44.7717,1.0
452883,RU,Кигазы,Башкортостан Республика,8.0,АСКИНСКИЙ РАЙОН,,,,56.0545,56.3449,4.0
614065,RU,Пермь 65,Пермский Край,90.0,,,,,58.0,56.25,1.0
188764,RU,Коммунары,Ленинградская Область,42.0,ПРИОЗЕРСКИЙ РАЙОН,,,,60.9,30.0667,4.0
393765,RU,Мичуринск 5,Тамбовская Область,72.0,,,,,52.8967,40.4994,1.0
352821,RU,Кирпичное,Краснодарский Край,38.0,ТУАПСИНСКИЙ РАЙОН,,,,44.1672,39.2042,4.0
457415,RU,Желтинский,Челябинская Область,13.0,АГАПОВСКИЙ РАЙОН,,,,53.5647,59.2231,4.0
403791,RU,Жирновск 1,Волгоградская Область,84.0,ЖИРНОВСКИЙ РАЙОН,,,,50.9833,44.7667,1.0
355035,RU,Ставрополь 35,Ставропольский Край,70.0,,,,,53.5233,49.4125,1.0
623000,RU,Сабик,Свердловская Область,71.0,ШАЛИНСКИЙ РАЙОН,,,,57.1117,59.1919,4.0
119261,RU,Москва 261,Москва,48.0,,,,,55.7522,37.6156,1.0
173525,RU,Чечулино,Новгородская Область,52.0,НОВГОРОДСКИЙ РАЙОН,,,,58.65,31.35,4.0
453224,RU,Иткулово,Башкортостан Республика,8.0,ИШИМБАЙСКИЙ РАЙОН,,,,52.6261,57.9825,4.0
193149,RU,Санкт-Петербург 149,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
429040,RU,Красные Четаи,Чувашская Республика,16.0,КРАСНОЧЕТАЙСКИЙ РАЙОН,,,,55.6894,46.1544,4.0
652473,RU,Анжеро-Судженск 3,Кемеровская Область,29.0,,,,,56.07,86.03,1.0
433903,RU,Калиновка,Ульяновская Область,81.0,РАДИЩЕВСКИЙ РАЙОН,,,,53.3658,43.3628,4.0
663953,RU,Новая Солянка,Красноярский Край,91.0,РЫБИНСКИЙ РАЙОН,,,,55.9468,94.7536,1.0
171721,RU,Весьегонск 1,Тверская Область,77.0,ВЕСЬЕГОНСКИЙ РАЙОН,,,,58.7,37.2,1.0
302545,RU,Ступишино,Орловская Область,56.0,ОРЛОВСКИЙ РАЙОН,,,,52.95,36.2833,4.0
399043,RU,Коробовка,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,52.3336,40.0575,4.0
603144,RU,Нижний Новгород 144,Нижегородская Область,51.0,,,,,56.2358,41.9569,1.0
665400,RU,Черемхово,Иркутская Область,20.0,,,,,53.1561,103.0675,4.0
404550,RU,Прудбой,Волгоградская Область,84.0,КАЛАЧЕВСКИЙ РАЙОН,,,,48.6431,43.3837,1.0
461704,RU,Новосултангулово,Оренбургская Область,55.0,АСЕКЕЕВСКИЙ РАЙОН,,,,53.5333,52.8833,4.0
412011,RU,Шило-Голицыно,Саратовская Область,67.0,РТИЩЕВСКИЙ РАЙОН,,,,52.2211,43.7378,4.0
453119,RU,Стерлитамак 19,Башкортостан Республика,8.0,,,,,53.3978,54.9159,1.0
184355,RU,Мурмаши,Мурманская Область,49.0,КОЛЬСКИЙ РАЙОН,,,,68.8167,32.8333,4.0
641008,RU,Чистое,Курганская Область,40.0,ЩУЧАНСКИЙ РАЙОН,,,,54.8806,63.8519,4.0
353581,RU,Бараниковский,Краснодарский Край,38.0,СЛАВЯНСКИЙ РАЙОН,,,,45.34,38.02,4.0
628447,RU,Нижнесортымский,Тюменская Область,78.0,СУРГУТСКИЙ РАЙОН,,,,61.5937,71.4808,1.0
628220,RU,Луговой,Тюменская Область,78.0,КОНДИНСКИЙ РАЙОН,,,,59.7333,65.8333,4.0
184506,RU,Мончегорск 6,Мурманская Область,49.0,,,,,67.6426,36.1399,1.0
690016,RU,Владивосток 16,Приморский Край,59.0,,,,,43.1056,131.8735,1.0
617765,,,,,,,,,,,
457677,RU,Межозерный,Челябинская Область,13.0,ВЕРХНЕУРАЛЬСКИЙ РАЙОН,,,,54.1464,59.3736,4.0
461262,RU,Переволоцкий 2,Оренбургская Область,55.0,ПЕРЕВОЛОЦКИЙ РАЙОН,,,,51.875,54.1989,1.0
141441,RU,Фирсановка,Московская Область,47.0,ХИМКИНСКИЙ РАЙОН,,,,55.9539,37.245,4.0
612945,RU,Аджим,Кировская Область,33.0,МАЛМЫЖСКИЙ РАЙОН,,,,56.73,50.27,4.0
308580,RU,Веселая Лопань,Белгородская Область,9.0,БЕЛГОРОДСКИЙ РАЙОН,,,,51.2515,40.9075,1.0
150539,RU,Лесная Поляна,Ярославская Область,88.0,ЯРОСЛАВСКИЙ РАЙОН,,,,56.5976,35.8916,4.0
453109,RU,Стерлитамак 9,Башкортостан Республика,8.0,,,,,53.6331,55.9464,1.0
399330,RU,Дрязги,Липецкая Область,43.0,УСМАНСКИЙ РАЙОН,,,,52.3067,39.7256,4.0
424006,RU,Йошкар-Ола 6,Марий Эл Республика,45.0,,,,,56.6388,47.8908,1.0
652575,RU,Шабаново,Кемеровская Область,29.0,ЛЕНИНСК-КУЗНЕЦКИЙ РАЙОН,,,,54.6764,85.6119,4.0
141507,RU,Солнечногорск 7,Московская Область,47.0,,,,,56.1833,36.9833,1.0
456438,RU,Чебаркуль-Пос,Челябинская Область,13.0,,,,,54.664,60.2084,1.0
197350,RU,Санкт-Петербург 350,Санкт-Петербург,66.0,,,,,60.1256,29.8764,1.0
446474,RU,Новое Мансуркино,Самарская Область,65.0,ПОХВИСТНЕВСКИЙ РАЙОН,,,,53.8667,51.8333,4.0
